tweet	relevance	sentiment
Es gibt sie noch, die rückständigen Zugbegleiter. Watch nicht abscannen wollen, okay. Aber dann über das Handy-Ticket meckern? @DB_Bahn	true	negative
Eine Bahnfahrt die ist lustig eine Bahnfahrt die ist schön..... # bahn @DB_Info #ice791	true	positive
Ich kann fast immer bis nach Markendorf schauen.. aber heute ist es so nebelig ich sehe noch nicht mal die Bahn am Südring.	true	neutral
RT @VancouverFrank: beautiful, beautiful Video, Großes Lob best team @dennissheperd @SarahLynnTrance sehe Gold Else S-Bahn Warschauer + Po…	true	neutral
Unsere neue Story aus dem Contura – das Magazin der Rhätischen Bahn – ist jetzt online: https://t.co/CpSmVXa2yR https://t.co/wZaW4kesxX	false	neutral
RT @KathrinCalabro: Der Schwaben-Geiz gibt's wohl auch bei der @DB_Bahn. Waggon aus den 70er?! #badenwürttemberg #geizistgeil https://t.co/…	true	negative
@hamster44 nee, mir fällt augenscheinlich das Rechnen schwer, wenn die Bahn nur stündlich fährt und das Meeting 1 Stunde später beginnt.	true	negative
RT @WestfalenBahn: #RB66 - Ab Morgen gibt es veränderte Fahrzeiten für die Teuto-Bahn (09.-10.04.2016). Mehr Infos hier: https://t.co/WvwrD…	false	neutral
RT @FNHessen: #trainofhopeffm In Hessen sollen dank interner Anweisung der @DB_Bahn keine Migranten kontrolliert werden. http://t.co/hAZ6zA…	true	neutral
S-Bahn-Pendler stecken fest: Störung auf der Stammstrecke https://t.co/DM5Sy9FtL3	true	negative
@DB_Bahn mit der Einstellung schafft ihr es bestimmt die Leute dazu zu bringen Bahn zu fahren, NOT #servicewüstedeutschland	true	negative
@DB_Bahn @eincarsten NOB ist leider auch betroffen. Ersatzverkehr bringt einen nach Husum. Von dort geht nichts	true	negative
Wie treffend liebe @DB_Bahn - dabei könnte das mit @viprinet Routern und etwas Willen einfach gelöst werden. https://t.co/0OxwdCZEev	true	neutral
Man kann Leute nicht 2 Meter vor der Bushaltestelle raus lassen. Das wäre wirklich viel zu viel verlangt. Am Ende kriegen die noch die Bahn	true	neutral
RT @SireFrido: Als fürsorglicher Ehemann kann man ruhig den letzten Sitzplatz in der Bahn ergattern. Und die Frau bequem stehen lassen.	true	neutral
@DB_Bahn und wieso wird nirgendwo gut sichtbar auf den SEV hingewiesen?	true	negative
Huch, eine moderne S- Bahn auf der Linie S3?! Wie konnte denn das passieren?!	true	positive
Die Bahn ist ziemlich voll und ich hab immer noch den viererplatz alleine. Das ist toll	true	neutral
Zusatz-Tickets: Deutschlandweit mit der Bahn für 19€ – neue Sparpreisaktion der Bahn *UPDATE* https://t.co/DillLT6wjC #schnäppchen #deal #…	true	neutral
@YungUber ich chill in der bahn :^)	true	neutral
@GamerHendrik Nein, an der Bahn. ;) Seitdem die am neuen Stellwerk stückelt, geht es bergab. Montage nach zugfreien Wochenenden sind Horror.	true	negative
Stadt Kempen - RE 10: Schiefner begrüßt Gesprächsbereitschaft der Bahn http://t.co/UtxLhSYuNs	true	positive
Bochumer #Ultras besprühen S-Bahn bei Blitzaktion | #Fanzeit #Vandalen #Graffiti https://t.co/VQhH5vWyxj	true	neutral
Für das Stellwerk #S-Bahn Altona wurde ein neuer Kommentar abgegeben. (https://t.co/n5eaWLgpz7)	true	neutral
Generell war der Morgen total stressig. Innerhalb von 1 1/2 h abgewaschen, gepackt, Müll raus, zur S-Bahn.	true	neutral
"Wenn auf Anzeige seit 3 Minuten ""1 Min"" steht und die Bahn davor schon nicht kam, ist das sehr suspicious."	true	negative
Das Tolle an 1 Stunde Aufenthalt beim Umsteigen ist, eine Verspätung von 20 Minuten ist egal. #Bahn #ICE77	true	positive
"RT @Kryoriaa: und die Bahn so ""woah, long chilli cheese für 1,99!"" https://t.co/f2ftkYckFx"	true	neutral
"@DB_Bahn bekommt ihr Geld dafür das schlechteste Online-Ticket-Buchungssystem zu ... ""betreuen""? Buchen ist nahezu unmöglich! #neuland #fail"	true	negative
Wenn es zwei Sachen gibt die die Bahn kann, dann sind das Verspätungen und durch Funklöcher fahren.	true	negative
Ich wollte eine bahn früher nehmen hab jetzt doch die genommen die ich zuerst nehmen wollte. Ich war aber rechtzeitig da &dachte das ist sie	true	neutral
@Telekom_hilft @DB_Bahn @wusel Was ist denn eigentlich die technische Obergrenze der Geschwindigkeit?	true	neutral
RT @Heartcore: Und in der Bahn bekommst du endlich die Apfelschale aus dem Zahnzwischenraum, doch die restliche Fahrt über spürst du eine s…	true	neutral
@goldregenx S-Bahn fahren aber auch, sag ich aus Gründen. #funnyme ☺	true	neutral
@zerkekst die sind in den letzten ICEs von Frankfurt Flughafen normal, da sie dann Schichtende habe und Polizisten ja kostenlos Bahn fahren	true	neutral
#News #Rems- Murr Kreis Wieslauftalbahn ist stark in die Jahre gekommen. Jetzt wird überlegt wie es in Zukunft mit der Bahn weiter geht.	false	neutral
@bstackelberg Hm, merkwürdig. Also noch sind ganz wenige Fenster-Plätze da. Ansonsten im DB Reisezentrum umtauschen. /fi	true	neutral
Habe in der S-Bahn eben einen Mann mit Aluhut gesehen. Mehr kann diese Woche eigentlich nicht kommen.	true	neutral
Bahn fahren ist nicht schön https://t.co/XwyUOLa5aW	true	negative
In der Bahn sind es 100 Grad omg	true	negative
Bahn-Chef Grube verspricht Ende der umgekehrten Wagenreihung: Im Zuge ihrer Service-Offensive verspricht die D... https://t.co/erGi6KgGm5	true	negative
Retweeted PRO BAHN (@PRO_BAHN): Eröffnung des Gotthard-Basistunnels: In der Schweiz laufen die letzten... https://t.co/61Di12a3dc	false	neutral
RT @BI_Neckartor: #Bahn gibt's Heft b. #S21 nicht aus d. Hand. Angst v. Fakten? GR & @gruenestuttgart & @GrueneBW willfährige Helfer https:…	true	neutral
@TaraLuu Für Fragen und Hinweise zum Personenverkehr der Deutschen Bahn stehen Ihnen die Kollegen bei @DB_Bahn zur Verfügung.	true	neutral
RT @DerWeltmann: Travelling with Deutsche Bahn #IFA15 http://t.co/sYtFOGpdLK	true	neutral
@asylpls @OrganspendeBZgA So einen Schwachsinn habe ich ja noch nie gehört. Da könntest du auch behaupten die Deutsche Bahn sei gut.	true	negative
@DB_Bahn Ok, danke. Das kann ich nachvollziehen. Wäre mir leichter gefallen, wenn das auch so kommuniziert würde.	true	neutral
S Bahn Knall Sonne ohne Klima. Etwa so angenehm wie Harley Knall Sonne an der roten Ampel.	true	negative
@DB_Bahn Kann ich ein Niedersachsen Plus Ticket in die App herunterladen?	true	neutral
In der S-Bahn ist es heute schön mollig.	true	positive
DB Schenker Logistics biedt een... https://t.co/Ajni4O9trf	true	neutral
@DB_Bahn 17:13 ab Mainz Kastel	true	neutral
Tag 4 der Signalstörung. Ohne Information im Internet. @SBahnBerlin @DB_Bahn #sbahnberlin https://t.co/VcNp4FkvtP	true	negative
RT @DB_Bahn: @newsjules Nach aktueller Einschätzung dauert die Störung zwischen Köthen und Halle noch bis ca. 17 Uhr an. /ki	true	negative
"@raulde @DB_Bahn vor allem, weil ja häufig so getan wird, als ob ""die Behinderten"" nur Fernsehen und warten würden. Pünktlichkeit - warum?"	true	neutral
Bahn und Telekom räumen Versäumnisse bei WLAN-Ausbau ein: http://t.co/uocUTA1bfg	true	negative
RT @ndaktuell: In #Chemnitz misshandeln rassistische Schläger in einer Bahn zwei #Flüchtlinge. Nur eine Studentin greift ein. https://t.co/…	true	negative
RT @GrueneFraktionB: Der #Senat bestraft mit der Fahrpreiserhöhung vor allem die Stammkunden von #BVG & S- Bahn, sagt @stefangelbhaar. http:…	true	negative
RT @jottkah: In Berlin 45 Minuten S-Bahn fahren. In Dortmund wäre man da ja schon fast in Düsseldorf.	true	neutral
Lufthansa Flugzeug ist abgehoben vom Flughafen Halle/Leipzig am 24.5.15 #fotoweltende http://t.co/8amxpherYP http://t.co/wVDuhPjzjY	false	neutral
[DB Regio] 1. Aktualisierung #Würzburg - #Bamberg / #Würzburg - #Nürnberg: liegengebliebene Güterzüge +++ http://t.co/y8MgEcRmPm	true	negative
Dinge, auf die man sich bei der @DB_Bahn verlassen kann: Je voller der Zug, desto geringer die Wahrscheinlichkeit, Zugbegleiter zu sehen	true	negative
100 Jahre @RBS_ch: Was sich in den letzten 10 Jahren getan hat und wie die Bahn in die Zukunft schaut #Info32 https://t.co/EhkVrMCSd1	true	neutral
RT @LeElaborat: So welche die sich in der vollen Bahn an die Haltestange lehnen anstatt sie für andere erreichbar zu machen. Die können we…	true	negative
RT @thonixx: Können die zwei Damen vor mir in der S-Bahn bitte ihre metergrossen Oberweiten nicht so penetrant und nackig zur Schau stellen…	true	negative
@DB_Bahn @KuttnerSarah Ich fühle mich eher durch Betrunkene gestört. Könnten die vielleicht auch in eine Box? Bitte? //CC @anjalorenz	true	negative
Informationspolitik bei der Bahn. (Symbolbild) https://t.co/pOHdbjRO6o	true	neutral
Liebe @DB_Bahn, eure irischen Kollegen bieten kostenloses W-Lan an. Just sayin'. #ireland #freewifi #db #irishrail	true	neutral
@DB_Bahn Das ist ein guter Vorsatz kleiner ICE, denn ich kenne nur, dass Du zu spät kommst. Viel Erfolg 2016. #diebahnkommtmanchmal	true	negative
Gefahr für Sicherheit - Lücken im Notrufsystem: Bei der Deutschen Bahn gibt es 250 Funklöcher https://t.co/IkHKy0kAgT	true	negative
RT @jottes: Die @DB_Bahn ist offenbar nicht in der Lage, Fragen nach Preisen für Sonderzüge über Ländergrenzen zu beantworten. https://t.co…	true	negative
@TS_Palm Ob #Bahn und #GDL unter Vermittlung von #Platzeck und #Ramelow Frieden fanden. Bahnfrieden http://t.co/Kc6Io3bcgO	true	positive
@frostiiiii das ist die letzte Bahn um diese Zeit, sie fährt bis Schloßplatz Köpenick und setzt dann Freiheit aus.	true	neutral
So geht also dieses Social Media. Vielleicht muss da demnächst auch mal wer Flaschen sammeln.. Im @DB_Bahn SM-Team. https://t.co/IE7GjEIsHI	true	neutral
Stade die S Bahn	true	neutral
So fahrt ihr umsonst mit der Deutschen Bahn http://t.co/GzdUJfpeOw via @vice_germany	true	neutral
"RT @meeepane: Es müsste einen ""Internetfreunde-Tarif"" bei der deutschen Bahn geben. Danke."	true	neutral
Schule hat begonnen und ich stehe immer noch in der bahn.	true	neutral
Fahre jetzt quasi mit der gleichen Bahn weiter in die soll erstmal vor ihrer eigenen Haustür kehren.	true	neutral
Unsere #RAR2015 Truppe ist übrigens vorbelastet. Ein Telekomiker, einer von der Bahn und einer von der Lufthansa. Fehlt noch die Post.	true	neutral
@oxenkuehn @DB_Bahn Wir haben unseren Kontrolleuren Instrumente mitgegeben, damit sie die Gäste etwas aufheitern. Spenden sind willkommen.	true	neutral
Bahn fahren ist so teuer, das ist unfair.	true	negative
Nix geht mehr in #Kelsterbach - wann holt uns jemand ab? @DB_Info @DB_Bahn	true	negative
Lurch-Peter Hansen - In Kürze Verstehen Sie Hauptbahnhof: Best Of (Thank You For Deutsche Bahn) https://t.co/1D8Tuh0rg5	true	neutral
Erstmal von Flixbus auf @DB_Bahn umgebucht. So komme ich trotzdem wie geplant an.	true	neutral
Dem @DB_Bahn Team vielen lieben dank für die schnelle Hilfe dieses Jahr! Rutscht gut rein und schlaft morgen auch mal aus ;)	true	positive
Die Bahn regt mich immer noch auf :'D Und jetzt darf ich mir noch nen gammeligen Vortrag anhören xD	true	negative
Fuck Deutsche Bahn bekommen wie immer nix hin.	true	negative
@DB_Bahn jetzt kommt der Zug nach Köln noch 10 min später, was nun?	true	negative
RT @baumarktpflanze: Der Mensch: Ein Herdentier (8) Glaubste nicht? Steige mit Mundschutz in die Bahn und fange an zu husten. q.e.d.	true	neutral
RT @Seppanovic: Ich möchte einmal so vollkommen in meiner Arbeit aufgehen wie der Rabe neben mir, der mit seinem Schnabel Kaugummi vom Bahn…	true	neutral
RT @TagesschauVor20: [28.2.96] Einstieg der Bahn beim Transrapid, der ab 2005 im 10-Minutentakt zwischen Hamburg & Berlin schweben wird. ht…	true	neutral
@tapirprinzessin BC kannst du dir aufs Handy laden in der DB App ;)	true	neutral
Hihi, eine #berliner #U-Bahn in #Nordkorea. Nur die Stationen dort sind schöner. #BVG https://t.co/7JVVlU2aeV	false	neutral
RT @Mofatempler: Leute, die sich wahnsinnig aufregen, dass das Aussteigen aus der S-Bahn so lang dauert. Während sie genau mittig vor der T…	true	negative
.@Preacox Ja, haben wir gesehen... Was sagt @DB_Bahn dazu? Ist der Tweet wirklich von einem Ihrer Mitarbeiter? #flaschengate	true	neutral
@tmsklein Tja, da müsstest Du erst mal mit der Erfurter Bahn fahren. Sächsisch in Reinkultur. Da zieht's Dir die Zehennägel hoch früh um 5	false	neutral
RT @dielochis: Schon das neue Video gecheckt? ▶️ https://t.co/WKmH48XWsy Könnt uns btw am 07.11. beim Karrieretag der Deutschen Bahn treff…	true	neutral
Bahn-Chef Grube verspricht Ende der umgekehrten Wagenreihung https://t.co/mFq2hx1KNT #DieNachrichten #Stern	true	neutral
DB Regio Hessen S-Bahn Rhein Main 423 378-9 am 26.09.15 in Frankfurt am Ma #bahnbilderde http://t.co/9RlfW7mTpY http://t.co/dB2ge3z0HM	true	neutral
*aus einer neuen city-link-bahn gesendet*	true	neutral
@8sus8 eben noch in der Bahn, schon am Schreibtisch? So schnell und spät abends zur Arbeit?	true	neutral
Eine junge Frau stellt sich in Bahn rassistischen Schlägern in den Weg, der Sicherheitsdienst war wohl zu feige. https://t.co/yMn3I337EB	true	negative
Kommunen kaufen Bahnstrecke: Die Kommunen Pfullendorf, Ostrach und Altshausen haben der Deutschen Bahn für kna... http://t.co/hptrQWOtQB	true	neutral
@EinAugenschmaus wie bekommst du die Verspätung im Zug mit und ob ein Anschlusszug wartet? Über die Bahn-App?	true	negative
@moehrenfeld Die Erstattung wird dann ihren Weg nehmen, aber wie gesagt, es kann etwas dauern, bis Sie das Geld wieder haben. :-( /da	false	neutral
.@DB_Bahn, bitte die Verspätung beim ICE 127 zügig raus holen, damit @BoenncheMaedche nicht noch länger warten muss. https://t.co/GhRZUeAKjp	true	negative
Frage an @DB_Bahn oder Bahnkenner: Kann ich online zwei Sitzplätze ohne Ticket buchen? Kollege bucht sein Ticket direkt.	true	neutral
Windows-Nutzer können abseits von PDF-Dateien nun Handytickets der Bahn nutzen – mit der App Bahnticket: https://t.co/xbN40VjAiN	true	neutral
@VCDeV Ob #Bahn und #GDL unter Vermittlung von #Platzeck und #Ramelow Frieden fanden. Bahnfrieden http://t.co/Kc6Io3bcgO	true	neutral
[DB Regio] #Würzburg - #Gemünden: #Polizeieinsatz / #Sperrung (Stand 07.05.2016, 18:20 Uhr) #Bahn +++ https://t.co/Ir3VSCURzB	true	negative
@FAZ_Wirtschaft @raumplanungtv Aber Bahn immer teurer.Umweltsünder werden weiter belohnt.Danke!	true	negative
"RT @FrauFoo: ""die DB AG bedankt sich bei den Grünen für die unkritische Begleitung seit 5 Jahren"" #s21 http://t.co/6M5RVFYTbl"	true	neutral
ich bin so besserwisserisch, ich muss sogar Fremde in der Bahn unterbechen, wenn sie behaupten, die Mumins kämen aus Grönland.	true	neutral
Schweizer Bahn-Vierer beim Weltcup in Cali Zweiter: Der Schweizer Bahn-Vierer wird beim Weltcup in... https://t.co/w8kOnkmYWB @tageswoche	false	neutral
@Totallangweilig @DB_Info @DB_Bahn nicht weniger? Gerade heute fallen im Münchner S-Bahn-Bereich *hunderte* von Zugkilometern aus.	true	negative
Bahn fahren sucks	true	negative
@DerAuenlaender Sorry, ich meinte Herrenberg. Schön, dass eine Lösung gefunden wurde. /ki	false	neutral
RT @EsKayZockt: Heute Nacht nur 10 Minuten in der Ess- Bahn geschlafen, aber ich fühle mich wie ein junger Gott. #wassolldas	true	neutral
RT @Axozombie: Aber rein nix funzt in Deutschland vernünftig, die Post nicht, die Bahn nicht, die Internetanbieter nicht, etc etc	true	negative
S-Bahn S1 Richtung Herrenberg mit der nächsten Haltestelle Goldberg hat 0:05:30 Verspätung	true	negative
@DB_Bahn ist aber spar... Ich hab doch aber 2 Wochen Zeit zum zurücktreten oder nicht?	true	neutral
RT @baerchennr13: Feierabend und die Bahn fährt nich wegen Stromausfall ;( Klasse - das läuft	true	negative
RT @ndaktuell: In #Chemnitz misshandeln rassistische Schläger in einer Bahn zwei #Flüchtlinge. Nur eine Studentin greift ein. https://t.co/…	true	neutral
"DB ICE 1 - Tz 104 ""Mühldorf a. Inn"" https://t.co/yXL0FdSW1q"	true	neutral
RE 11 und RB 33: Störung an einem Stellwerk in #Krefeld-#Uerdingen, Strecke gesperrt. Zugausfälle: https://t.co/IAfiJgDFKF #bahn #NW	true	negative
RT @Qixxit: #Carsharing Kunden von @flinkster_de und @car2go können ab sofort die Fahrzeuge des jeweils anderen Anbieters nutzen. http://t.…	false	neutral
ich raste aus :))) Portemonnaie liegt in der DB und die Hotlines kosten ein Vermögen. Das nennt man Kundenservice :)))))	true	neutral
RT @DuMusstLachen: Hier in der Bahn sitzt einer mit Skibrille. Alles wie immer.	true	neutral
RT @antifanordost: #notddz #berlinbuch Was hängt da in der S-Bahn? Fight #Nazis! #antifa http://t.co/37UTeefZLD	true	neutral
Klappt es jetzt? @MartinausBerlin #locomore #bahn #startnext	true	neutral
@DB_Bahn wir kümmern uns. @momorientes ob wir noch was reißen können, schaue ich gerne nach. Ich melde mich wieder. ^ul	true	neutral
Das Merkelregime hat beschlossen, daß alle Asylbetrüger kostenlos mit der Bahn fahren dürfen. Keine Anzeigen mehr wegen Schwarzfahrerei.	true	neutral
Cool endlich mal Gesichter zu @DB_Bahn #zdfinfo	true	neutral
RT @AndyNeumannBDK: Mädchen mit Breitschwert an der S-Bahn. Irgendwo ne Con in München? Oder muss ich die Kollegen rufen?	true	neutral
Und da haben wir wieder einen der vier Feinde der Deutschen Bahn bei der Arbeit erlebt! :D https://t.co/xIKvwMSoaw	true	neutral
Mehr Busse für Brandenburgs kleine Orte - mit Wlan: Mit dem Bus direkt von der Bahn nach Hause: D... https://t.co/SDGgtbF0Me #RBB #Berlin	true	neutral
@hannesleitlein Wollte ich. @DB_Bahn lässt mich nicht... :( @CM_Essen	true	neutral
150 Tacken für einen Monat Bahn fahren im VRS Kreis für ne Studentin. Sagt mal, tickt die DB noch irgendwie ansatzweise richtig im Hirn??	true	negative
RT @Sub_des_Tages: In 2 Evag Minuten kommt die Bahn	true	neutral
Bahn-Chef Grube verspricht deutlich mehr Service durch Digitalisierung - https://t.co/gelpwYOfnL	true	neutral
Durchsage am Stachus: Am Hauptbahnhof fährt die S-Bahn durch.	true	neutral
Ich lass OS X El Capitan einfach bis Mitternacht laden und installiere es dann am nächsten Morgen in der Bahn. xD	true	neutral
"RT @frau_rebis: Heut kam er ne Bahn später nach Haus. Hat sich noch ""mit jemandem"" getroffen. Uaah. Schaue jetzt Orchesterfotos, für das Ge…"	true	neutral
B-BN 788 fährt am 18.07.2015 für die S-Bahn Berlin Schienenersatz #nahundfernverkehrde http://t.co/ZDvZ9sic75 http://t.co/WPbbJA5ASH	true	neutral
Mann in der Bahn meint: Kollege war im Urlauf auf #Mallorca und nun trinkt man Kaffee aus Eimern im Büro - Dachte das macht man nicht mehr:)	true	neutral
@DB_Bahn danke :)	true	neutral
@DB_Bahn @Telekom_hilft Darf ich nach vier Stunden fragen, was das Weitergeben nun geholfen hat? Ich gebe die Hoffnung nicht auf.	true	neutral
Bahn-Chef Grube verspricht Ende der umgekehrten Wagenreihung: Im Zuge ihrer Service-Offensive verspricht die D... https://t.co/iRtrQrQr6L	true	neutral
RT @weltmacht: Gibts die Bahncard eigentlich aktuell im Sonderangebot?	true	neutral
