ID,Stance
"@Alice_Weidel Klar wer erreichen will, dass so etwas nicht mehr passiert, muss anders wählen. Frau Weidel sagt doch nur was sie dagegen tun wird. Anders, als bei den bisherigen Politikversagern, die bisher hier Politik machten, sind das keine leeren Frasen",positive
"Es ist sehr still um #Gauland #Weidel und die anderen Nazivögel.Liegt wohl daran, dass #Seehofer @CSU momentan den Hetzer geben. Da braucht die AfD nur in Deckung bleiben und von Zeit zu Zeit lässt die #Storch einen Scheiss los, damit man im Bewusstsein bleibt.",negative
"Ich bin mir relativ sicher, dass Alice Weidel eines Tages ihre Haut abstreift und zu ihrem Heimatplaneten zurückfliegt. Hoffentlich. #afd #aliceweidel #gauland #asyltourismus",negative
"@Alice_Weidel @AfD Guten Tag, Frau Dr. Weidel, was wäre denn Ihre Alternative zum Target2? Bzw. wie möchten Sie dafür sorgen, dass die Forderungen der Bundesbank gegenüber der anderen Zentralbanken nicht weiter steigen? Über eine Erklärung würde ich mich freuen. Vielen Dank",neither
"@Alice_Weidel Weidel! Laut deinem Wikipedialink wird ""Professx"" ""Professiks"" ausgesprochen! Warum machst du das nicht? Du bist doch eine Kluge mit Doktorix- Titel und so...",negative
"Frau @Alice_Weidel fragt in einer Bundestagsrede was die Regierung dagegen getan hat, das Deutschland sich nicht mehr reproduziert...wer also dazu gezwungen werden möchte Kinder in die Welt zu setzen, der wählt #AfD",negative
"Oh, Alice Weidel will OB in Rostock werden? #Polizeiruf",neither
,positive
"@Alice_Weidel Das Problem, liebe Frau Dr. Weidel, ist nur, dass die, die sich illegal hier aufhalten, in der Regel auch nicht auffindbar sind. Wie wollen Sie diese Menschen denn finden? Das sollten Sie uns auch sagen. Außerdem wäre selbst, wenn Sie Erfolg hätten, das Abschiebungsproblem damit",neither
@janboehm @WDR Alice Weidel hat schon als Kind Bunker gegraben... 🤨Ein Hoch auf den Interviewpartner! Hat sich nicht von seinem Weg abbringen lassen.Selbstverständlich sind alle Äußerungen von Dr. Weidel missverstanden und aus dem Zusammenhang gerissen worden. 😆,negative
"@Alice_Weidel Armselig, liebe Frau Dr. Weidel, armselig!",negative
"@Alice_Weidel Frau Dr. Alice Weidel - machen Sie sich keine Gedanken wegen Seehofer und co ! Wir Wähler haben längst erkannt , das diese Regierung mit samt der SPD untergehen wird . Die Titanic Historie kann neu politisch auf die Regierung umgemünzt werden ! Die Überlebenden sind die AFD 👍",positive
@Alice_Weidel Ja man #Afd Alice furzt dauernd,negative
"@kasparkramer @AfD Das Foto hat Alice Weidel geschossen, die zahlt ihre Steuern lieber dort.",negative
"Dr. Alice Weidel (AfD-MdB) zu Fall Susanna aus #Wiesbaden: „Frau Merkel, treten Sie endlich zurück – und Ihr gesamtes Kabinett“...mehr News Videos-&gt; https://t.co/wtJ5MAwlBC",positive
"@Alice_Weidel Gelogen, liebe Frau Dr. Weidel, Griechenland schuldet uns 90 Mrd. Euro und wir haben in der Griechenlandkrise 100 Mrd. Euro gespart, hauptsächlich wegen niedriger Zinsen auf Staatsanleihen. Also selbst wenn nichts zurückgezahlt wird, verzeichnen wir ein Plus.",negative
"@janboehm @WDR Die Gesichtskirmes von der Weidel ist der Knaller, wenn die Fragen unangenehm werden. Aber Hauptsache nicht Stellung beziehen! #AfD #noafd",negative
"@BryanLatty @Alice_Weidel Wenn sie könnte, würde die liebe Frau Dr. Weidel dafür sorgen, dass Sie als lange hier lebender Ausländer wählen dürfen, aber nur, solange Sie Ihre Stimme brauchen würde. Wenn das nicht mehr der Fall wäre, wären Sie wieder der minderwertige Ausländer, den sie hier nicht will.",negative
"@Alice_Weidel Ja , da haut die Fr Dr Weidel wieder Sachen raus die keiner richtig verstehen kann, aber ne schöne fette Zahl dies es ja wirklich gibt und ordentlich wummt.Das wir das reichste Land sind (und es bleiben solange es die EU gibt) ergibt sich aus dieser Zahl aber auch!!!1-2",negative
"@MalteKaufmann Alice Weidel ist die einzige Frau, die uns da wieder rausziehen kann.",positive
@Alice_Weidel Na Frau Dr. Weidel keinen Grund zur Freude gehabt? Pech für Sie. Glück für unsere Mannschaft. Toni Kroos bringt es treffend auf den Punkt. https://t.co/vyhwVwIV0S,negative
"@Alice_Weidel Wenn Sie, liebe Frau Dr. Weidel, wirklich Politik für und nicht gegen Deutschland machen wollten, würden Sie sich über Fortschritte bei der Lösung eines Problems erstmal freuen, und seien sie noch so gering. Wenn Sie danach mehr fordern, könnte man darüber reden. Aber so ...",negative
"@Alice_Weidel Hallo Frau Dr. Weidel, kennen Sie den Begriff ""Vielfalt"" zumindest im Zusammenhang mit ""Themen""? 🤔 Inhaltlich machen Sie einen sehr einseitigen Eindruck. 🙄😢🌈 https://t.co/BVjeoOoC8L",negative
"@AfD Sie, liebe Frau Dr. Weidel, sitzen doch mit Ihren Kollegen im Bundestag. Da wäre es an der Zeit, doch mal konstruktive Vorschläge zur Lösung des Problems unter Zugrundelegung rechtsstaatlicher Regeln zu machen und nicht immer nur Uh Buh zu schreien. Frau Merkel würde sich freuen.",negative
#CSU #AfD #Weidel #Gauland #vonStorch Wenn ein Bild mehr sagt als Tausend Worte 🙃 https://t.co/fbdYfX16Rf,negative
"@Alice_Weidel Yo Alice, warum immer am hetzen? 1933 klopft an.",negative
@HaraldBecker80 @BILD Die AfD uns retten?? Der alte grenzdebile Zausel Gauland und die Lesbe Weidel bestimmt nicht!!,negative
"""Gesunder Menschenverstand"" hat ein Gesicht: Dr. Alice Weidel, AfD #noafd https://t.co/K0pIgGQ390 https://t.co/nfPuu2OB7D",negative
"@Alice_Weidel Von Zynismus verstehen Sie ja etwas, liebe Frau Dr. Weidel.",negative
Mir fehlt heute ein Kabinenfoto #KORGER mit Politiker. Stimmungsmäßig wäre vermutlich @Alice_Weidel der richtige Sparringspartner für #LaMannschaft,negative
"@Alice_Weidel Frau Dr. Alice Weidel spricht endlich mal die Wahrheit aus, die die Regierungsparteien und Gutmenschen vehement leugnen.",positive
"@Alice_Weidel Langsam gibt mir das zu denken, liebe Frau Dr. Weidel, und ich denke, dass die AfD mit den sich eigenartiger Weise ganz plötzlich massiv ausweitenden Morden und Vergewaltigungen offensichtlich erfolgreich auf Wählerfang geht. Die AfD ist also Profiteur der Verbrechen.",negative
"@Alice_Weidel Merkel Masterplan mehr davon, sagt Dr. Weidel. Das ist keine Überraschung für mich. Brüssel gibt Merkel immer noch ihre Order",positive
"@Alice_Weidel So wie Sie das Tag für Tag für Tag mehrfach tun, nicht wahr, liebe Frau Dr. Weidel?",negative
das gilt NUR für DR. WEIDEL. Mein Kompliment.😎 und den armen alten Mann mit der Dackelkravatte. ;)@AfD Ihr WIXXER!,negative
"Was die Wähler bei den Landtagswahlen in Bayern, Hessen und Sachsen wohl davon halten? Alice #Weidel, #AFD hält die #Pendlerpauschale für unnötig. Das ganze Gespräch morgen früh um 9:20 Uhr im @WDR-TV https://t.co/BcEnzblUfq",neither
@wolfwal @Somefynn @ContraAfD1 @MagentusM @TorBerBrand1976 @AfD @Alice_Weidel @KeineAFD2017 Ablenkung Nummer 500. Du nutzt höchst menschenverachtende Rhetorik wenn Du über Zuwanderer sprichst. Da hilft Dir auch Deine Oma mit dem Apfel nicht. Für sowas würdest Du wahrscheinlich sogar abschieben. Für Dich ist ja der Mensch per se schon „illegal“.,negative
▶️ AfD - Alice Weidel: Die Grünen sind Merkels letzter Strohhalm: https://t.co/jlZvoEi8uC qua @YouTube,neither
@Alice_Weidel Bravo Frau Dr Weidel super Rede,positive
,negative
,positive
"Was soll das denn werden Frau Dr. Alice Weidel, Partei AfD: Der Aufruf zur Europafeindlichkeit? Und wer sich zu Europa bekennt ist Deutschlandfeind? Nutzig sind Sie @Alice_Weidel - während andere Frieden und Einheit geschafft haben über 73 Jahre.https://t.co/fozL9Prgfq https://t.co/nDcM009FhN",negative
"@AfDKompakt @AfD @Alice_Weidel @AfDimBundestag Schön, Frau Dr. Weidel, dass Sie ihm so gut Ihre Meinung geigen. Doch der schämt sich NOCH nicht. Doch das werden wir auch bald erleben, dass der rot vor Scham wird.",positive
"Dr. Alice Weidel (AfD-MdB) ""Herr #Seehofer sie hätten ihre Ehre retten können als der Mann der Deutschland einen Neuanfang ermöglicht"" #ltwby #ltwby18 ... mehr Video-&gt; https://t.co/wtJ5MAwlBC",positive
@lange_hartmut Dieser Dummschwatz wäre doch eine Anzeige wert!#AFD @Alice_Weidelhttps://t.co/jGI9vqWDqO,negative
"@Alice_Weidel Warum, liebe Frau Dr. Weidel, sollten sich die genannten Parteien von irgend welchen Kriminellen distanzieren? Das ergibt überhaupt keinen Sinn. Sie distanzieren sich doch auch nicht von z. B. Morddrohungen gegen Politiker oder Mitarbeiter dieser Parteien.",negative
,negative
"Dr. Alice #Weidel (AfD-MdB) zum Asylkompromiss ""Wenn die #CSU diese Niederlage auch noch als Erfolg feiert, hat sie ihren bevorstehenden Totalabsturz bei der #LtwBy18 im Oktober mehr als verdient.“ #ltwby",positive
,negative
"@JogiMuller @Alice_Weidel @AfDimBundestag @TobiasMPeterka Wenn schon dann Frau Dr. Alice Weidel. Hört sich nicht nur gut an, sieht auch noch sehr gut aus, Lesbe hin oder her.",positive
Das Islamische Europa!So Hilf und Gott!!!!#merkelmussweg#Drehhofer@Alice_Weidel@AFD_HD@SteinbachErika@AFD@MalteKaufmann@Beatrix_vStorch@Joerg_Meuthen@AFDimBundestag@AFDBerlin@AFDKompakt@PoggenburgAndre@christianlueth https://t.co/dnpjkjKM4W,negative
"Klatschen möchte #AliceWeidel nicht, aber verhetzte Kommentare schreiben, geht immer. #afdwürgt. #Esreicht https://t.co/9Y1jwOVfQM",negative
"@Alice_Weidel Frau Weidel, ihresgleichen macht die Gesetze! Ändern Sie diese!",neither
"Dr. Alice Weidel und Fraktion ist das wirksamste, attraktivste Zugpferd in der AfD 👍 https://t.co/O2ynbzP44N",positive
"Unsere Dr. Alice Weidel entlarvt einmal mehr die angebliche, soziale Gerechtigkeit in GroKo-Deutschland 2018💙 Nur noch AfD! https://t.co/KaVg3JELCH",positive
Frau @Alice_Weidel hat wunderschöne Augen.,positive
@A_to_Lubitz @heuteshow Claudia Roth oder Alice Weidel ? 🤡,negative
,positive
"@AfDimBundestag Gerade, liebe Frau Dr. Weidel, haben Sie das Verhalten der Union noch als Schmierentheater bezeichnet, und ich musste Ihnen in Bezug auf die CSU Recht geben. Und jetzt sagen Sie, die AfD habe es verursacht. Das nennt sich nicht Politik, sondern Dummheit.",negative
"Und wieder mal so'n Bio-Deutscher! Frau #Weidel, treten Sie zurück!#AfD https://t.co/8DdVCh3ajV",negative
@Alice_Weidel Hinter die Fichte geführt? Was soll das denn sein? Intellektuelle Höchstleistung der Frau Dr. Weidel 😂,negative
"@AfD Liebe Frau Dr. Weidel, welche sozialen Probleme, die auch viele AfD-Anhänger betreffen, wurden mit ein bisschen Tiefe besprochen? Ich denke, nicht eins. Aber Ihre glühenden Anhänger interessieren Sie ja auch nur dann, wenn Sie ""Merkel muss weg"" und ""Flüchtlinge raus"" schreien.",negative
@Alice_Weidel S. G. Frau Dr. Weidel-bleiben Sie weiterhin STANDHAFT-ALLES GUTE!,positive
"@Alice_Weidel Ich glaube, liebe Frau Dr. Weidel, es ist an der Zeit, Ihnen zu erklären, was eine Bananenrepublik ist. Als solche bezeichnet man eine korrupte (=bestechliche, käufliche und deshalb nicht vertrauenswürdige) Autokratie (=unumschränkte Staatsgewalt in der Hand eines einzelnen",negative
@AbdelkarimsLP Bisschen viel Mathematik für #Afd Anhänger und @Alice_Weidel,negative
Dr. Alice Weidel (AfD) über die Herrschaft des Unrechts in der Debatte über des Bundeshaushalts 2018 am 04.07.2018 im deutschen Bundestag.#NotOurGovernment #GovernmentRunAmok #NichtUnsereRegierung #RegierungAmokGelaufenhttps://t.co/9tohbWAa90,neither
@Zickie66Ulla @lazid1957 @Alice_Weidel Prinzipiell richtig... weidel aber bitte auch so sie die Verbindung zu anderen Parteien zu der Aussage im Tweet belegen kann ... 🤔,negative
@JoernBauer Super Rede von Alice Weidel!🇩🇪💙,positive
,positive
"@feelwel @Alice_Weidel Können Sie schon glauben. Es ist sogar viel mehr. Aber die liebe Frau Dr. Weidel kann eben keine Staatsfinanzen. Sie kann nur Flüchtlingshetze, wie Sie bereits sagten.",negative
"@Alice_Weidel Fr. Weidel, Sie wohnen in der SCHWEIZ!!",negative
"@SweetSuffering_ @AfD @Alice_Weidel Und, hast Du auch eine Theorie, warum die meisten Deutschen Frau Weidel zustimmen, aber nur eine Minderheit sie wählt?",neither
#AfD Weidel macht Handpflege und Seitz guckt ganz betreten.Mal ein #DankeSchäuble  (dass ich das noch erleben darf)   #Bundestag,negative
Heute #Haushaltsdebatte im #Bundestag. Alice Weidel liest #Merkel &amp; Co. die Leviten: https://t.co/K86cwEgqpk,positive
@Alice_Weidel @ArminusB Was nur ist in Ihrem Leben so sehr schief gelaufen Frau Weidel?,negative
@gaylsenkirchen @PoggenburgAndre ++ Gute Nachricht ++ Habe nochmal bei der Chefin nachgefragt: Frau Dr. #Weidel und die @AfDimBundestag stellen der #AfD #Gaylsenkirchen unseren hauseigenen Eier-Bot zur Verfügung. Leihkosten nur 88 € pro Tag. https://t.co/OTe2vMMU0G,negative
,positive
"@Alice_Weidel Hallo Frau #Weidel,diese Umfragen sindheftig gut. Nur ich fragemich immer öfter wassie uns bringen?Können Sie mir diese Fragebeantworten? Diese Prozentebringen uns doch nur bei1ner #Bundestagswahl etwas&amp;auf die nächste muss#Deutschland noch vielzu lange warten😕#AfD💙",neither
"https://t.co/Kqrdr2aNRRDie Stimme der Vernunft!Dr. Alice #Weidel #AfD argumentiert mit Sachverstand und Fakten gegen die #EU-besoffene #Merkel und ihre hohlen Phrasen (wie: 🇩🇪geht es nur gut, wenn es Europa auch gut geht)Anhören, hinhören, verstehen, begreifen! https://t.co/sth1UjHtGH",positive
Wegen Özil und Gündogan: AfD-Weidel will Nationalmannschaft nicht anfeuern https://t.co/7wHWga0gja,neither
"@Alice_Weidel Fr. Dr. Weidel, sie reden wirr.",negative
Sie wird eines Tages unsere Kanzlerin sein.Dr. Alice Weidel ❤️🇩🇪💙 https://t.co/LIGFhBr9op,positive
"Komisch, dass #AliceWeidel das nicht empört kommentiert hat, oder hab ich was übersehen? #Rassismus #Lügenpresse https://t.co/jUrgRFggN2",negative
"#AfD-Fraktionsvorsitzenden Alexander #Gauland &amp; @Alice_Weidel zur vermeintlichen Einigung von Merkel &amp; Seehofer im #Asylstreit:❝Trauriger Hohn, dass es die #AfD als Rechtsstaatspartei überhaupt braucht, damit geltendes Recht eingehalten wird.❞ ➡ https://t.co/y79FcdoIbk https://t.co/ompFbkYU7Z",positive
"@KoblitzHagen @Alice_Weidel Rente ?? unter Frau Weidel darfst du bis 80 arbeiten ..  😂Übergeordnet haben beide die gleichen Ziele ;) China und AfD: totale Überwachung ! Machthaber entscheiden, wer ein guter + wer ein schlechter Bürger ist.""",negative
"Wenn ich weiter von meinen Verwandten, Bekannten und ""Freunden"" dieses braune #AliceWeidel Hetzvideo in die TLs gespült bekomme, melde ich mich digital überall ab! #FuckAFD #NoNazis #FCKNZS",negative
,negative
"Generalaussprache im Bundestag.Chaos ist nicht wegen der Groko, sondern weil die #CSU versucht die #AfD rechts zu überholen, Alice Weidel!",positive
"@Alice_Weidel Klar, liebe Frau Dr. Weidel, nicht zu Ende gedacht!",negative
,negative
"@Alice_Weidel Liebe Fr. Dr. Weidel, als Kandidat für die LTW Hessen und Rechtsgeschichtler kann ich versichern: Richter, Staatsanwälte, Gerichte und Prügelpolizei haben die Rechtsstaatlichkeit in D. durch Willkür bereits faktisch aufgehoben. GG, EMRK, Gewaltenteilung sind nicht mehr existent!",neither
"Die @AfDimBundestag, @AfD und @Alice_Weidel haben sicher trotzdem noch was zum rum meckern. https://t.co/QgpY6BYJcA",negative
"@Alice_Weidel Große Klasse, Frau Dr. Weidel, :-) Target 2 - das ist das Kernstück der gesamten Ausplünderung von Deutschland!!! https://t.co/sdGWIypdMZ 😎Danke für diese Transparenz! https://t.co/iQtw0MqEkF",positive
"@Alice_Weidel Sehr geehrte Frau Dr. Weidel! 😎😉Auch über ganz Deutschland darf jetzt das lang ersehnte Donnerwetter hereinbrechen !!! Ja Donnerwetter noch einmal!!! https://t.co/B86d7mI3QK Schauen wir mal, was das Donnerwetter in Berlin für ein Gesicht zeichnet?! 😉",positive
"@Alice_Weidel Gott sei Dank ist die AfD nur EINE Alternative, liebe Frau Dr. Weidel,",negative
"@Alice_Weidel @HCStracheFP Liebe Frau Dr. Weidel, gute Idee. Wir sollten die EU Freizügigkeit einschränken. Wenn ich mir Ihre Twitter Seite ansehen, auf der Sie nichts als destruktive Hasstiraden verbreiten, dann möchte ich die ganze AfD zurück in den Osten schicken und die Mauer wieder hochziehen.",negative
"Nun Frau #AliceWeidel hat vollkommen recht wenn sie sagt,dass Einzige was die Parteien wahnsinnig schnell hinbekommen haben ist die Parteienfinazierung. Geld einstecken ist schließlich wichtig. Das Andere „Ach mal sehen, bissl schön reden und das reicht doch schon.#Generaldebatte",positive
"@Alice_Weidel 😏Richtig Frau Dr Weidel, es gab noch viel mehr Morde als nur in Kandel. Wird es nicht immer unerträglicher mit diesen völlig verantwortungslosen Altparteien Politikern im Bundestag. Die wissen nicht was Sie tun. Diese Morde werden denen ewig anhaften. Weg mit diesen Kriminellen!",negative
@RobertTeskeHB @AfD_HB Wo zählt @Alice_Weidel  ihre steuern und beschäftigt schwarzarbeiterinnen?,negative
"@blaupfeil @PetrBystronAfD @StBrandner @Beatrix_vStorch @CorinnaMiazga @UdoHemmelgarn @Alice_Weidel @GtzFrmming Allein jetzt wäre der perfekte #Zeitpunkt, um zurückzutreten",positive
"@Alice_Weidel Man merkt Ihnen an, Frau Dr. Weidel, dass Sie sehr, sehr wütend sind.Ich bin es auch.",positive
"Dr. Alice Weidel im Interview ""Wir zahlen unsere Exporte in den Euroraum selbst"" #ltwby #ltwby18 ... mehr Video-&gt; https://t.co/wtJ5MAwlBC",positive
"@Georg_Pazderski Super, wird bestimmt besser wenn die Pendlerpauschale fällt... @Alice_Weidel",negative
@Alice_Weidel Frau WEIDEL Danke.!,positive
"@Alice_Weidel Ja Frau Dr. Weidel, :-) der Rücktritt der Kanzlerin ist überfällig!!! Die Lügen um die perfiden Morde an Jürgen Ponto, Siegfried  Buback, Alfred Herrhausen und Detlev Karsten Rohwedder waren die Vorstufe, um das heutige ""Merkel-Regime"" 😉😎überhaupt ermöglichen zu können!!! 😎😉 https://t.co/zsOk8xL5ni",positive
"MERKEL, DEINE ZEIT IST ABGELAUFEN.WIR HABEN GENUG VON DIR!!#merkelmussweg#Drehhofer@Alice_Weidel@AFD_HD@SteinbachErika@AFD@MalteKaufmann@Beatrix_vStorch@Joerg_Meuthen@AFDimBundestag@AFDBerlin@AFDKompakt@PoggenburgAndre@christianlueth https://t.co/Rq70p7L0WN",negative
@AfDimBundestag @MdB_Lucassen Sehr gute Rede! Was hatten denn Frau Merkel Herrn Gauland und Frau Weidel da so Wichtiges persönlich mitzuteilen?  ab 5:47  *neugierig* 🤔🤔,positive
